<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
12/20/02, 8367.41, 8513.65, 8367.41, 8511.32
12/19/02, 8441.94, 8505.23, 8327.78, 8364.80
12/18/02, 8531.31, 8531.38, 8407.72, 8447.35
12/17/02, 8626.99, 8638.64, 8525.03, 8535.39
12/16/02, 8436.59, 8627.54, 8434.74, 8627.40
12/13/02, 8536.07, 8536.07, 8422.94, 8433.71
12/12/02, 8590.99, 8615.13, 8510.84, 8538.40
12/11/02, 8571.52, 8625.89, 8487.53, 8589.14
12/10/02, 8473.61, 8578.99, 8469.55, 8574.26
12/09/02, 8643.99, 8643.99, 8473.00, 8473.41
12/06/02, 8620.88, 8679.51, 8501.86, 8645.77
12/05/02, 8740.66, 8769.05, 8608.75, 8623.28
12/04/02, 8734.22, 8811.62, 8653.38, 8737.85
12/03/02, 8861.13, 8861.13, 8721.88, 8742.93
12/02/02, 8902.95, 9043.37, 8787.15, 8862.57
11/29/02, 8933.67, 8950.33, 8891.29, 8896.09
11/28/02, 8678.96, 8939.91, 8678.96, 8931.68
11/27/02, 8678.96, 8939.91, 8678.96, 8931.68
11/26/02, 8844.12, 8844.40, 8670.18, 8676.42
11/25/02, 8804.97, 8868.87, 8756.02, 8849.40
11/22/02, 8842.41, 8880.39, 8801.00, 8804.84
11/21/02, 8625.48, 8856.57, 8625.48, 8845.15
11/20/02, 8469.57, 8643.03, 8439.06, 8623.01
11/19/02, 8484.93, 8546.84, 8405.12, 8474.78
11/18/02, 8579.74, 8636.24, 8480.68, 8486.57
11/15/02, 8535.64, 8583.95, 8460.77, 8579.09
11/14/02, 8403.69, 8545.11, 8403.69, 8542.13
11/13/02, 8380.32, 8493.51, 8298.68, 8398.49
11/12/02, 8356.73, 8504.67, 8356.73, 8386.00
11/11/02, 8535.81, 8535.88, 8349.53, 8358.95
11/08/02, 8585.75, 8668.91, 8498.92, 8537.13
11/07/02, 8766.08, 8766.22, 8549.82, 8586.24
11/06/02, 8677.17, 8800.00, 8590.19, 8771.01
11/05/02, 8568.76, 8691.38, 8544.42, 8678.27
11/04/02, 8521.60, 8730.64, 8521.60, 8571.60
11/01/02, 8395.64, 8542.27, 8309.50, 8517.64
10/31/02, 8427.34, 8493.92, 8336.34, 8397.03
10/30/02, 8363.95, 8459.31, 8307.42, 8427.41
10/29/02, 8367.28, 8399.74, 8198.04, 8368.94
10/28/02, 8448.98, 8531.45, 8325.45, 8368.04
10/25/02, 8317.48, 8445.30, 8258.52, 8443.99
10/24/02, 8495.38, 8558.63, 8277.87, 8317.34
10/23/02, 8448.56, 8494.76, 8294.38, 8494.27
10/22/02, 8534.08, 8534.08, 8376.15, 8450.16
10/21/02, 8320.74, 8547.83, 8230.50, 8538.24
10/18/02, 8287.72, 8331.56, 8147.20, 8322.40
10/17/02, 8038.31, 8318.45, 8038.24, 8275.04
10/16/02, 8232.10, 8232.10, 8013.41, 8036.03
10/15/02, 7883.23, 8255.68, 7883.23, 8255.68
10/14/02, 7848.21, 7915.00, 7745.70, 7877.40
10/11/02, 7540.74, 7901.26, 7540.74, 7850.29
10/10/02, 7286.34, 7560.93, 7197.49, 7533.95
10/09/02, 7499.96, 7500.03, 7282.39, 7286.27
10/08/02, 7425.82, 7622.66, 7331.42, 7501.49
10/07/02, 7528.68, 7637.91, 7404.94, 7422.84
10/04/02, 7719.34, 7784.81, 7472.01, 7528.40
10/03/02, 7753.46, 7913.47, 7693.33, 7717.19
10/02/02, 7936.57, 7969.37, 7742.02, 7755.61
10/01/02, 7593.04, 7940.59, 7593.04, 7938.79
09/30/02, 7698.81, 7698.81, 7460.78, 7591.93
09/27/02, 7996.01, 7996.01, 7694.72, 7701.45
09/26/02, 7844.62, 8012.42, 7844.62, 7997.12
09/25/02, 7687.16, 7891.28, 7665.66, 7841.82
09/24/02, 7871.23, 7871.23, 7666.00, 7683.13
09/23/02, 7984.77, 7984.77, 7788.42, 7872.15
09/20/02, 7945.93, 8017.37, 7922.07, 7986.02
09/19/02, 8170.65, 8170.65, 7939.83, 7942.39
09/18/02, 8203.07, 8253.53, 8051.91, 8172.45
09/17/02, 8386.35, 8482.34, 8192.01, 8207.55
09/16/02, 8311.79, 8389.26, 8257.69, 8380.18
09/13/02, 8377.68, 8378.44, 8247.84, 8312.69
09/12/02, 8574.94, 8574.94, 8359.09, 8379.41
09/11/02, 8604.27, 8726.90, 8570.22, 8581.17
09/10/02, 8520.14, 8602.61, 8502.32, 8602.61
09/09/02, 8425.88, 8558.01, 8315.47, 8519.38
09/06/02, 8296.46, 8474.71, 8296.46, 8427.20
09/05/02, 8420.20, 8420.20, 8217.05, 8283.70
09/04/02, 8308.53, 8452.59, 8280.40, 8425.12
09/03/02, 8659.27, 8659.27, 8304.30, 8308.05
08/30/02, 8669.26, 8783.35, 8605.87, 8663.50
08/29/02, 8690.69, 8742.01, 8558.02, 8670.99
08/28/02, 8823.93, 8823.99, 8646.19, 8694.09
08/27/02, 8917.49, 9017.02, 8782.03, 8824.41
08/26/02, 8873.93, 8949.53, 8756.02, 8919.01
08/23/02, 9051.49, 9051.49, 8829.96, 8872.96
08/22/02, 8961.18, 9077.01, 8926.92, 9053.64
08/21/02, 8866.14, 8974.36, 8798.89, 8957.23
08/20/02, 8986.50, 8986.50, 8822.02, 8872.07
08/19/02, 8777.09, 8994.12, 8753.52, 8990.79
08/16/02, 8813.07, 8837.52, 8709.39, 8778.06
08/15/02, 8745.04, 8854.21, 8687.92, 8818.14
08/14/02, 8479.14, 8748.29, 8353.07, 8743.31
08/13/02, 8683.15, 8745.52, 8473.32, 8482.39
08/12/02, 8741.92, 8742.06, 8582.01, 8688.89
08/09/02, 8707.24, 8796.68, 8575.98, 8745.45
08/08/02, 8456.29, 8717.42, 8430.33, 8712.02
08/07/02, 8282.25, 8460.17, 8214.62, 8456.15
08/06/02, 8049.93, 8418.15, 8049.93, 8274.09
08/05/02, 8312.92, 8312.92, 8030.82, 8043.63
08/02/02, 8504.96, 8508.77, 8203.82, 8313.13
08/01/02, 8732.58, 8734.31, 8479.90, 8506.62
07/31/02, 8678.65, 8736.73, 8537.10, 8736.59
07/30/02, 8707.03, 8762.14, 8540.12, 8680.03
07/29/02, 8267.99, 8711.88, 8267.99, 8711.88
07/26/02, 8192.61, 8267.72, 8114.59, 8264.39
07/25/02, 8185.89, 8309.39, 7945.95, 8186.31
07/24/02, 7698.46, 8202.02, 7532.66, 8191.29
07/23/02, 7785.55, 7894.41, 7682.89, 7702.34
07/22/02, 8015.04, 8103.86, 7717.29, 7784.58
07/19/02, 8406.10, 8406.10, 7966.72, 8019.26
07/18/02, 8540.47, 8621.95, 8404.43, 8409.49
07/17/02, 8476.21, 8723.37, 8452.76, 8542.48
07/16/02, 8635.31, 8635.66, 8406.45, 8473.11
07/15/02, 8681.28, 8681.90, 8244.87, 8639.19
07/12/02, 8805.33, 8849.22, 8599.66, 8684.53
07/11/02, 8812.12, 8854.90, 8605.34, 8801.53
07/10/02, 9098.16, 9134.23, 8811.70, 8813.50
07/09/02, 9273.38, 9318.10, 9081.96, 9096.09
07/08/02, 9375.70, 9410.38, 9240.36, 9274.90
07/05/02, 9061.54, 9379.85, 9061.54, 9379.50
07/03/02, 9006.37, 9070.89, 8897.54, 9054.97
07/02/02, 9104.95, 9135.82, 8960.54, 9007.75
07/01/02, 9239.25, 9327.44, 9106.89, 9109.79
06/28/02, 9270.33, 9362.82, 9237.73, 9243.26
06/27/02, 9122.12, 9269.92, 9034.96, 9269.92
06/26/02, 9108.22, 9160.81, 8926.57, 9120.11
06/25/02, 9285.56, 9413.08, 9111.25, 9126.82
06/24/02, 9252.47, 9369.95, 9083.56, 9281.82
06/21/02, 9430.66, 9430.66, 9220.63, 9253.79
06/20/02, 9561.64, 9573.89, 9425.88, 9431.77
06/19/02, 9702.00, 9733.39, 9542.74, 9561.57
06/18/02, 9684.52, 9721.75, 9636.96, 9706.12
06/17/02, 9476.50, 9687.77, 9476.50, 9687.42
06/14/02, 9498.92, 9498.92, 9260.99, 9474.21
06/13/02, 9612.87, 9625.40, 9491.86, 9502.80
06/12/02, 9515.12, 9624.77, 9449.98, 9617.71
06/11/02, 9647.62, 9758.80, 9508.69, 9517.26
06/10/02, 9587.38, 9718.09, 9562.54, 9645.40
06/07/02, 9592.38, 9636.47, 9472.54, 9589.67
06/06/02, 9795.70, 9802.55, 9594.66, 9624.64
06/05/02, 9688.53, 9800.89, 9688.32, 9796.80
06/04/02, 9710.34, 9739.41, 9592.79, 9687.84
06/03/02, 9923.94, 9986.49, 9704.18, 9709.79
05/31/02, 9915.15, 10042.26, 9915.01, 9925.25
05/30/02, 9915.01, 9943.52, 9802.23, 9911.69
05/29/02, 9976.94, 9988.50, 9922.97, 9923.04
05/28/02, 10106.54, 10118.51, 9961.86, 9981.58
05/24/02, 10211.92, 10217.67, 10084.75, 10104.26
05/23/02, 10158.30, 10216.08, 10086.96, 10216.08
05/22/02, 10098.58, 10157.88, 10063.50, 10157.88
05/21/02, 10229.08, 10292.95, 10086.55, 10105.71
05/20/02, 10348.93, 10348.93, 10211.72, 10229.50
05/17/02, 10291.05, 10353.43, 10256.72, 10353.08
05/16/02, 10242.11, 10318.83, 10230.68, 10289.21
05/15/02, 10288.56, 10349.07, 10223.69, 10243.68
05/14/02, 10119.34, 10304.44, 10119.34, 10298.14
05/13/02, 9938.82, 10110.97, 9920.20, 10109.66
05/10/02, 10040.25, 10062.05, 9922.35, 9939.92
05/09/02, 10137.96, 10144.74, 10016.73, 10037.42
05/08/02, 9847.96, 10148.94, 9847.96, 10141.83
05/07/02, 9810.53, 9919.03, 9810.53, 9836.55
05/06/02, 10005.80, 10023.86, 9807.69, 9808.04
05/03/02, 10091.73, 10092.08, 9943.71, 10006.63
05/02/02, 10057.62, 10117.54, 10040.12, 10091.87
05/01/02, 9944.90, 10086.61, 9830.67, 10059.63
04/30/02, 9818.90, 10006.28, 9818.90, 9946.22
04/29/02, 9910.52, 9937.09, 9811.57, 9819.87
04/26/02, 10037.42, 10082.67, 9910.72, 9910.72
04/25/02, 10028.70, 10039.56, 9926.57, 10035.06
04/24/02, 10090.07, 10163.42, 10027.66, 10030.43
04/23/02, 10137.20, 10177.13, 10069.46, 10089.24
04/22/02, 10256.00, 10256.00, 10109.24, 10136.43
04/19/02, 10212.69, 10270.88, 10212.69, 10257.11
04/18/02, 10219.47, 10258.84, 10057.00, 10205.28
04/17/02, 10299.66, 10326.44, 10188.26, 10220.78
04/16/02, 10100.38, 10308.17, 10100.11, 10301.32
04/15/02, 10189.57, 10225.76, 10070.49, 10093.67
04/12/02, 10178.57, 10237.94, 10138.65, 10190.82
04/11/02, 10378.89, 10378.89, 10154.28, 10176.08
04/10/02, 10210.40, 10394.67, 10210.40, 10381.73
04/09/02, 10249.84, 10304.99, 10201.13, 10208.67
04/08/02, 10258.91, 10258.91, 10120.87, 10249.08
04/05/02, 10235.80, 10335.30, 10217.39, 10271.64
04/04/02, 10199.54, 10261.88, 10157.26, 10235.17
04/03/02, 10311.81, 10339.86, 10139.48, 10198.29
04/02/02, 10352.46, 10352.46, 10264.86, 10313.71
04/01/02, 10402.07, 10402.07, 10263.68, 10362.70
03/28/02, 10429.68, 10502.61, 10403.73, 10403.94
03/27/02, 10351.28, 10453.90, 10337.86, 10426.91
03/26/02, 10280.51, 10432.86, 10276.76, 10353.36
03/25/02, 10428.43, 10449.26, 10280.77, 10281.67
03/22/02, 10477.70, 10491.19, 10386.36, 10427.67
03/21/02, 10501.99, 10505.72, 10354.74, 10479.84
03/20/02, 10626.85, 10626.98, 10496.04, 10501.57
03/19/02, 10578.38, 10673.10, 10577.48, 10635.25
03/18/02, 10608.54, 10661.06, 10525.03, 10577.75
03/15/02, 10516.45, 10607.23, 10511.47, 10607.23
03/14/02, 10501.29, 10551.11, 10474.72, 10517.14
03/13/02, 10620.17, 10620.17, 10474.17, 10501.85
03/12/02, 10604.32, 10639.68, 10510.91, 10632.35
03/11/02, 10570.07, 10647.09, 10526.00, 10611.24
03/08/02, 10531.67, 10663.83, 10531.67, 10572.49
03/07/02, 10578.10, 10606.88, 10468.64, 10525.37
03/06/02, 10431.96, 10601.51, 10425.80, 10574.29
03/05/02, 10591.38, 10596.09, 10425.05, 10433.41
03/04/02, 10368.10, 10600.10, 10366.78, 10586.82
03/01/02, 10111.04, 10374.88, 10111.04, 10368.86
02/28/02, 10130.28, 10238.70, 10104.88, 10106.13
02/27/02, 10117.65, 10255.24, 10058.66, 10127.58
02/26/02, 10145.86, 10186.88, 10033.75, 10115.26
02/25/02, 9969.75, 10172.62, 9966.36, 10145.71
02/22/02, 9834.89, 10002.54, 9796.14, 9968.15
02/21/02, 9933.56, 10029.94, 9831.98, 9834.68
02/20/02, 9742.37, 9956.05, 9734.21, 9941.17
02/19/02, 9899.24, 9899.38, 9734.90, 9745.14
02/15/02, 10000.83, 10007.46, 9893.77, 9903.04
02/14/02, 9989.67, 10052.29, 9959.23, 10001.99
02/13/02, 9856.99, 9998.25, 9856.99, 9989.67
02/12/02, 9880.35, 9906.02, 9811.64, 9863.74
02/11/02, 9739.81, 9892.80, 9710.68, 9884.78
02/08/02, 9627.65, 9745.56, 9580.32, 9744.24
02/07/02, 9650.97, 9743.05, 9624.12, 9625.44
02/06/02, 9682.04, 9733.10, 9608.21, 9653.39
02/05/02, 9684.74, 9773.72, 9603.99, 9685.43
02/04/02, 9905.46, 9905.46, 9677.54, 9687.09
02/01/02, 9923.04, 9943.94, 9860.69, 9907.26
01/31/02, 9763.20, 9922.49, 9763.20, 9920.00
01/30/02, 9619.14, 9775.59, 9529.46, 9762.86
01/29/02, 9865.54, 9908.16, 9616.65, 9618.24
01/28/02, 9843.05, 9894.53, 9798.56, 9865.75
01/25/02, 9793.23, 9897.85, 9755.11, 9840.08
01/24/02, 9734.21, 9856.97, 9734.21, 9796.07
01/23/02, 9710.96, 9773.37, 9680.51, 9730.96
01/22/02, 9772.34, 9842.84, 9696.57, 9713.80
01/18/02, 9830.94, 9830.94, 9738.43, 9771.85
01/17/02, 9712.21, 9857.79, 9712.21, 9850.04
01/16/02, 9916.54, 9916.54, 9711.10, 9712.27
01/15/02, 9892.73, 9986.21, 9865.61, 9924.15
01/14/02, 9985.38, 9985.38, 9889.27, 9891.42
01/11/02, 10069.52, 10098.38, 9985.25, 9987.53
01/10/02, 10092.50, 10101.77, 10032.23, 10067.86
01/09/02, 10153.18, 10270.88, 10069.45, 10094.09
01/08/02, 10195.76, 10211.23, 10121.35, 10150.55
01/07/02, 10261.33, 10300.15, 10188.12, 10197.05
01/04/02, 10176.84, 10283.67, 10174.84, 10259.74
01/03/02, 10073.88, 10174.01, 10051.95, 10172.14
01/02/02, 10021.71, 10074.02, 9935.70, 10073.40
12/31/01, 10136.36, 10137.61, 10019.15, 10021.50
12/28/01, 10133.94, 10184.45, 10109.86, 10136.99
12/27/01, 10088.71, 10147.23, 10080.87, 10131.31
12/26/01, 10035.55, 10169.09, 10034.93, 10088.07
12/24/01, 10036.59, 10072.91, 10034.44, 10035.34
12/21/01, 9986.84, 10069.50, 9986.84, 10035.34
12/20/01, 10064.13, 10076.03, 9985.18, 9985.18
12/19/01, 9994.59, 10088.34, 9919.79, 10070.49
12/18/01, 9893.22, 10015.34, 9892.59, 9998.39
12/17/01, 9809.42, 9930.93, 9798.84, 9891.97
12/14/01, 9764.72, 9848.45, 9736.42, 9811.15
12/13/01, 9889.13, 9889.20, 9745.07, 9766.45
12/12/01, 9887.27, 9919.72, 9806.10, 9894.81
12/11/01, 9925.60, 10015.90, 9866.85, 9888.37
12/10/01, 10047.04, 10075.61, 9921.45, 9921.45
12/07/01, 10099.14, 10099.21, 10002.41, 10049.46
12/06/01, 10113.53, 10169.44, 10079.77, 10099.14
12/05/01, 9891.35, 10142.32, 9891.35, 10114.29
12/04/01, 9765.55, 9893.84, 9743.05, 9893.84
12/03/01, 9848.93, 9848.93, 9703.90, 9763.96
11/30/01, 9828.80, 9891.58, 9802.91, 9851.56
11/29/01, 9710.34, 9829.42, 9691.39, 9829.42
11/28/01, 9867.06, 9867.20, 9706.61, 9711.86
11/27/01, 9980.33, 9992.72, 9831.15, 9872.60
11/26/01, 9961.58, 9992.79, 9903.81, 9982.75
11/23/01, 9833.09, 9961.58, 9833.02, 9959.71
11/21/01, 9894.19, 9894.19, 9796.41, 9834.68
11/20/01, 9968.64, 9976.73, 9893.49, 9901.38
11/19/01, 9870.45, 9976.46, 9870.45, 9976.46
11/16/01, 9871.51, 9908.79, 9792.47, 9866.99
11/15/01, 9824.65, 9903.04, 9808.25, 9872.39
11/14/01, 9751.13, 9859.38, 9741.41, 9823.61
11/13/01, 9551.43, 9755.78, 9551.43, 9750.95
11/12/01, 9606.13, 9606.13, 9408.58, 9554.37
11/09/01, 9586.96, 9630.41, 9519.77, 9608.00
11/08/01, 9558.39, 9721.75, 9558.39, 9587.52
11/07/01, 9584.68, 9644.12, 9522.41, 9554.37
11/06/01, 9437.09, 9600.60, 9386.51, 9591.12
11/05/01, 9326.59, 9476.45, 9326.17, 9441.03
11/02/01, 9264.52, 9343.82, 9209.65, 9323.54
11/01/01, 9087.45, 9284.45, 9014.46, 9263.90
10/31/01, 9123.64, 9223.07, 9064.41, 9075.14
10/30/01, 9264.52, 9264.52, 9065.59, 9121.98
10/29/01, 9543.37, 9543.37, 9269.50, 9269.50
10/26/01, 9462.28, 9598.17, 9423.32, 9545.17
10/25/01, 9342.29, 9462.90, 9177.89, 9462.90
10/24/01, 9341.40, 9388.86, 9278.70, 9345.62
10/23/01, 9379.17, 9439.21, 9300.37, 9340.08
10/22/01, 9203.91, 9392.81, 9167.45, 9377.03
10/19/01, 9162.81, 9218.02, 9080.81, 9204.11
10/18/01, 9230.75, 9233.94, 9134.30, 9163.22
10/17/01, 9389.76, 9489.33, 9226.95, 9232.97
10/16/01, 9346.31, 9411.14, 9298.70, 9384.23
10/15/01, 9340.84, 9352.05, 9238.78, 9347.62
10/12/01, 9409.07, 9409.07, 9193.73, 9344.16
10/11/01, 9242.63, 9432.04, 9242.63, 9410.45
10/10/01, 9052.30, 9252.90, 9000.14, 9240.86
10/09/01, 9066.56, 9086.97, 9004.14, 9052.44
10/08/01, 9115.75, 9144.81, 9012.30, 9067.94
10/05/01, 9058.83, 9131.74, 8951.07, 9119.77
10/04/01, 9127.24, 9187.37, 9045.38, 9060.88
10/03/01, 8946.02, 9148.35, 8860.84, 9123.78
10/02/01, 8836.69, 8950.59, 8798.43, 8950.59
10/01/01, 8845.97, 8850.67, 8732.14, 8836.83
09/28/01, 8679.07, 8856.55, 8679.00, 8847.56
09/27/01, 8567.46, 8681.42, 8471.97, 8681.42
09/26/01, 8660.06, 8718.16, 8527.05, 8567.39
09/25/01, 8605.59, 8695.54, 8506.36, 8659.97
09/24/01, 8242.32, 8649.39, 8242.32, 8603.86
09/21/01, 8356.56, 8438.41, 8062.34, 8235.81
09/20/01, 8748.61, 8748.82, 8375.72, 8376.21
09/19/01, 8903.54, 8945.47, 8480.21, 8759.13
09/18/01, 8922.70, 9022.06, 8861.05, 8903.40
09/17/01, 9580.32, 9580.32, 8883.40, 8920.70
09/10/01, 9603.36, 9671.80, 9493.55, 9605.51
09/07/01, 9841.25, 9842.08, 9558.39, 9605.85
09/06/01, 10028.35, 10028.35, 9826.09, 9840.84
09/05/01, 9998.12, 10066.69, 9885.88, 10033.27
09/04/01, 9946.98, 10182.38, 9894.88, 9997.49
08/31/01, 9918.96, 10036.94, 9887.20, 9949.75
08/30/01, 10077.07, 10117.54, 9869.14, 9919.58
08/29/01, 10224.45, 10267.70, 10075.61, 10090.90
08/28/01, 10382.56, 10382.83, 10214.34, 10222.03
08/27/01, 10422.76, 10441.37, 10382.35, 10382.35
08/24/01, 10232.48, 10440.68, 10223.76, 10423.17
08/23/01, 10276.41, 10286.79, 10213.52, 10229.15
08/22/01, 10170.30, 10305.13, 10134.50, 10276.90
08/21/01, 10320.07, 10378.75, 10156.02, 10174.14
08/20/01, 10239.33, 10320.07, 10210.48, 10320.07
08/17/01, 10385.46, 10385.46, 10180.93, 10240.78
08/16/01, 10342.10, 10395.21, 10271.57, 10392.52
08/15/01, 10407.05, 10469.74, 10340.76, 10345.95
08/14/01, 10416.95, 10478.81, 10386.92, 10412.17
08/13/01, 10411.90, 10445.80, 10367.06, 10415.91
08/10/01, 10296.89, 10433.46, 10197.32, 10416.25
08/09/01, 10291.15, 10312.19, 10205.56, 10298.56
08/08/01, 10456.18, 10479.64, 10267.97, 10293.50
08/07/01, 10399.03, 10472.72, 10376.05, 10458.74
08/06/01, 10504.13, 10504.13, 10374.95, 10401.31
08/03/01, 10550.01, 10550.56, 10433.07, 10512.78
08/02/01, 10513.47, 10609.65, 10513.47, 10551.18
08/01/01, 10527.38, 10599.96, 10484.20, 10510.01
07/31/01, 10403.18, 10595.05, 10402.97, 10522.81
07/30/01, 10418.68, 10440.48, 10361.45, 10401.72
07/27/01, 10451.89, 10460.12, 10375.29, 10416.67
07/26/01, 10403.46, 10459.02, 10284.09, 10455.63
07/25/01, 10241.75, 10405.67, 10241.19, 10405.67
07/24/01, 10423.80, 10423.80, 10203.69, 10241.12
07/23/01, 10576.92, 10595.40, 10419.71, 10424.42
07/20/01, 10606.19, 10606.19, 10529.25, 10576.65
07/19/01, 10574.33, 10679.12, 10523.92, 10610.00
07/18/01, 10594.54, 10594.54, 10480.88, 10569.83
07/17/01, 10468.62, 10628.48, 10438.66, 10606.39
07/16/01, 10537.98, 10568.69, 10446.60, 10472.12
07/13/01, 10478.39, 10549.76, 10432.60, 10539.06
07/12/01, 10269.31, 10496.64, 10269.31, 10478.99
07/11/01, 10174.70, 10274.02, 10120.89, 10241.02
07/10/01, 10300.82, 10335.63, 10162.71, 10175.64
07/09/01, 10253.62, 10323.11, 10222.24, 10299.40
07/06/01, 10476.73, 10476.73, 10220.14, 10252.68
07/05/01, 10566.23, 10567.64, 10461.14, 10479.86
07/03/01, 10588.89, 10595.13, 10531.52, 10571.11
07/02/01, 10504.95, 10638.87, 10467.38, 10593.72
06/29/01, 10565.27, 10605.59, 10491.60, 10502.40
06/28/01, 10438.73, 10646.45, 10438.66, 10566.21
06/27/01, 10470.35, 10531.19, 10408.00, 10434.84
06/26/01, 10497.30, 10534.21, 10394.72, 10472.48
06/25/01, 10607.88, 10644.24, 10468.12, 10504.22
06/22/01, 10716.50, 10724.69, 10573.99, 10604.59
06/21/01, 10646.39, 10759.64, 10597.14, 10715.43
06/20/01, 10593.79, 10702.07, 10563.86, 10647.33
06/19/01, 10654.30, 10740.79, 10563.66, 10596.67
06/18/01, 10622.50, 10709.05, 10614.72, 10645.38
06/15/01, 10680.81, 10716.30, 10566.55, 10623.64
06/14/01, 10868.27, 10868.48, 10659.47, 10690.13
06/13/01, 10942.00, 11004.33, 10866.52, 10871.62
06/12/01, 10914.67, 10982.14, 10788.58, 10948.38
06/11/01, 10974.79, 10975.44, 10871.34, 10922.09
06/08/01, 11095.62, 11096.46, 10938.08, 10977.00
06/07/01, 11069.58, 11100.04, 11008.95, 11090.74
06/06/01, 11177.73, 11179.68, 11059.64, 11070.24
06/05/01, 11061.39, 11196.53, 11043.44, 11175.84
06/04/01, 10991.77, 11071.67, 10938.88, 11061.52
06/01/01, 10913.57, 11021.57, 10835.49, 10990.41
05/31/01, 10873.23, 10978.96, 10865.94, 10911.94
05/30/01, 11032.96, 11042.13, 10864.83, 10872.64
05/29/01, 11004.66, 11066.01, 10970.43, 11039.14
05/25/01, 11122.03, 11123.99, 10993.79, 11005.37
05/24/01, 11107.07, 11173.37, 11044.97, 11122.42
05/23/01, 11257.76, 11262.25, 11101.21, 11105.51
05/22/01, 11339.80, 11350.05, 11239.60, 11257.24
05/21/01, 11299.14, 11345.72, 11232.84, 11337.92
05/18/01, 11245.78, 11303.76, 11193.60, 11301.74
05/17/01, 11218.65, 11328.61, 11181.91, 11248.58
05/16/01, 10864.74, 11231.15, 10814.31, 11215.92
05/15/01, 10877.46, 10922.17, 10816.17, 10872.97
05/14/01, 10819.55, 10878.76, 10800.13, 10877.33
05/11/01, 10908.30, 10920.14, 10774.13, 10821.31
05/10/01, 10868.87, 10979.09, 10868.80, 10910.44
05/09/01, 10875.96, 10914.01, 10800.94, 10866.98
05/08/01, 10936.66, 10946.81, 10819.81, 10883.51
05/07/01, 10952.35, 10995.28, 10893.59, 10935.17
05/04/01, 10793.20, 10958.14, 10673.22, 10951.24
05/03/01, 10872.32, 10872.32, 10723.57, 10796.65
05/02/01, 10902.77, 10939.20, 10802.56, 10876.68
05/01/01, 10734.05, 10904.20, 10731.45, 10898.34
04/30/01, 10814.41, 10906.41, 10712.19, 10734.97
04/27/01, 10694.95, 10810.05, 10694.95, 10810.05
04/26/01, 10633.01, 10766.98, 10623.71, 10692.35
04/25/01, 10453.43, 10639.19, 10444.06, 10625.20
04/24/01, 10529.75, 10636.91, 10448.03, 10454.34
04/23/01, 10571.00, 10571.00, 10483.23, 10532.23
04/20/01, 10690.33, 10706.47, 10517.07, 10579.85
04/19/01, 10616.09, 10694.24, 10562.15, 10693.71
04/18/01, 10226.88, 10687.14, 10226.88, 10615.83
04/17/01, 10151.73, 10219.40, 10075.54, 10216.73
04/16/01, 10118.16, 10184.65, 10046.52, 10158.56
04/12/01, 10013.08, 10127.46, 9934.35, 10126.94
04/11/01, 10109.05, 10173.79, 9951.92, 10013.47
04/10/01, 9850.35, 10155.24, 9849.50, 10102.74
04/09/01, 9793.58, 9935.59, 9775.79, 9845.15
04/06/01, 9913.94, 9913.94, 9698.07, 9791.09
04/05/01, 9527.21, 9929.79, 9527.21, 9918.05
04/04/01, 9480.95, 9625.90, 9375.72, 9515.42
04/03/01, 9774.78, 9774.78, 9428.07, 9485.71
04/02/01, 9877.16, 9992.53, 9705.07, 9777.93
03/30/01, 9799.47, 9908.14, 9760.64, 9878.78
03/29/01, 9784.94, 9882.80, 9687.61, 9799.06
03/28/01, 9941.20, 9941.20, 9695.81, 9785.35
03/27/01, 9687.93, 9960.88, 9649.81, 9947.54
03/26/01, 9509.25, 9724.87, 9509.25, 9687.53
03/23/01, 9395.58, 9529.40, 9338.15, 9504.78
03/22/01, 9490.66, 9497.78, 9106.54, 9389.48
03/21/01, 9717.46, 9719.44, 9461.54, 9487.00
03/20/01, 9961.14, 10019.94, 9718.16, 9720.76
03/19/01, 9820.05, 9992.66, 9794.07, 9959.11
03/16/01, 10023.55, 10049.72, 9814.35, 9823.41
03/15/01, 9982.92, 10097.73, 9980.85, 10031.28
03/14/01, 10279.42, 10279.42, 9895.57, 9973.46
03/13/01, 10206.89, 10293.08, 10108.09, 10290.80
03/12/01, 10638.52, 10638.63, 10166.62, 10208.25
03/09/01, 10850.11, 10850.11, 10579.27, 10644.62
03/08/01, 10727.16, 10859.50, 10711.30, 10858.25
03/07/01, 10591.86, 10731.48, 10591.86, 10729.60
03/06/01, 10570.17, 10690.93, 10570.17, 10591.22
03/05/01, 10468.93, 10571.62, 10468.53, 10562.30
03/02/01, 10438.04, 10579.27, 10302.06, 10466.31
03/01/01, 10493.25, 10493.25, 10302.89, 10450.14
02/28/01, 10639.32, 10684.77, 10423.50, 10495.28
02/27/01, 10638.44, 10698.43, 10560.12, 10636.88
02/26/01, 10447.59, 10642.53, 10421.91, 10642.53
02/23/01, 10529.25, 10529.25, 10294.01, 10441.90
02/22/01, 10527.80, 10566.19, 10372.43, 10526.81
02/21/01, 10721.29, 10746.21, 10520.27, 10526.58
02/20/01, 10800.23, 10903.17, 10727.53, 10730.88
02/16/01, 10884.11, 10884.11, 10722.15, 10799.82
02/15/01, 10800.65, 10922.58, 10800.65, 10891.02
02/14/01, 10899.42, 10917.91, 10780.41, 10795.41
